ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y
2020-12-27,111169.57544365346,67857.11360373627,169766.99954300048,111169.57544365346,111169.57544365346,-4246.297728856303,-4246.297728856303,-4246.297728856303,-4246.297728856303,-4246.297728856303,-4246.297728856303,0.0,0.0,0.0,106923.27771479716,71563.0
2020-12-28,111223.5608442289,56149.18190360885,154359.92579418304,111223.5608442289,111223.5608442289,-8004.503712556642,-8004.503712556642,-8004.503712556642,-8004.503712556642,-8004.503712556642,-8004.503712556642,0.0,0.0,0.0,103219.05713167225,70238.0
2020-12-29,111277.54624480433,54023.86594103075,149683.09946516674,111277.54624480433,111277.54624480433,-3166.5600830501735,-3166.5600830501735,-3166.5600830501735,-3166.5600830501735,-3166.5600830501735,-3166.5600830501735,0.0,0.0,0.0,108110.98616175415,82468.0
2020-12-30,111331.53164537977,39332.01398655117,177793.2585804453,111331.53164537977,111331.53164537977,722.6113223503983,722.6113223503983,722.6113223503983,722.6113223503983,722.6113223503983,722.6113223503983,0.0,0.0,0.0,112054.14296773016,84688.0
2020-12-31,111385.51704595522,68162.92377845931,182945.57640964794,111385.51704595522,111385.51704595522,16363.434287201932,16363.434287201932,16363.434287201932,16363.434287201932,16363.434287201932,16363.434287201932,0.0,0.0,0.0,127748.95133315715,86148.0
2021-01-01,111439.50244653065,51845.83150974936,170337.0401705072,111439.50244653065,111439.50244653065,-19.26112643001724,-19.26112643001724,-19.26112643001724,-19.26112643001724,-19.26112643001724,-19.26112643001724,0.0,0.0,0.0,111420.24132010063,76161.0
2021-01-02,111493.4878471061,52455.289847354165,162876.36100746272,111493.4878471061,111493.4878471061,-1649.4229586605004,-1649.4229586605004,-1649.4229586605004,-1649.4229586605004,-1649.4229586605004,-1649.4229586605004,0.0,0.0,0.0,109844.06488844559,70993.0
2021-01-03,111547.47324768153,55718.76443385956,157708.99709279853,111547.47324768153,111547.47324768153,-4246.297728816636,-4246.297728816636,-4246.297728816636,-4246.297728816636,-4246.297728816636,-4246.297728816636,0.0,0.0,0.0,107301.1755188649,69827.0
2021-01-04,111601.45864825696,50155.07704404749,163785.51457894742,111601.45864825696,111601.45864825696,-8004.503712566433,-8004.503712566433,-8004.503712566433,-8004.503712566433,-8004.503712566433,-8004.503712566433,0.0,0.0,0.0,103596.95493569052,72966.0
2021-01-05,111655.4440488324,62215.761227607254,156738.22881333862,111655.4440488324,111655.4440488324,-3166.560083062845,-3166.560083062845,-3166.560083062845,-3166.560083062845,-3166.560083062845,-3166.560083062845,0.0,0.0,0.0,108488.88396576956,83379.0
2021-01-06,111709.42944940783,62577.84256415107,165566.4882878751,111709.42944940783,111709.42944940783,722.6113223045278,722.6113223045278,722.6113223045278,722.6113223045278,722.6113223045278,722.6113223045278,0.0,0.0,0.0,112432.04077171236,88405.0
2021-01-07,111763.41484998328,74545.1983788333,171035.2305781784,111763.41484998328,111763.41484998328,16363.43428720424,16363.43428720424,16363.43428720424,16363.43428720424,16363.43428720424,16363.43428720424,0.0,0.0,0.0,128126.84913718753,88379.0
2021-01-08,111817.40025055873,60822.082734673495,171793.22457426484,111817.40025055873,111817.40025055873,-19.261126434280815,-19.261126434280815,-19.261126434280815,-19.261126434280815,-19.261126434280815,-19.261126434280815,0.0,0.0,0.0,111798.13912412444,68021.0
2021-01-09,111871.38565113416,51123.98199223924,156719.88242486602,111871.38565113416,111871.38565113416,-1649.4229586686972,-1649.4229586686972,-1649.4229586686972,-1649.4229586686972,-1649.4229586686972,-1649.4229586686972,0.0,0.0,0.0,110221.96269246546,105488.0
2021-01-10,111925.37105170959,68896.27977625991,171315.38661457237,111925.37105170959,111925.37105170959,-4246.297728809257,-4246.297728809257,-4246.297728809257,-4246.297728809257,-4246.297728809257,-4246.297728809257,0.0,0.0,0.0,107679.07332290034,76838.0
2021-01-11,111979.35645228502,54388.67267527891,157785.6895899351,111979.35645228502,111979.35645228502,-8004.503712560314,-8004.503712560314,-8004.503712560314,-8004.503712560314,-8004.503712560314,-8004.503712560314,0.0,0.0,0.0,103974.85273972471,74700.0
2021-01-12,112033.34185286047,54041.701181037395,158817.0389997554,112033.34185286047,112033.34185286047,-3166.560083075517,-3166.560083075517,-3166.560083075517,-3166.560083075517,-3166.560083075517,-3166.560083075517,0.0,0.0,0.0,108866.78176978495,82499.0
2021-01-13,112087.3272534359,58591.632729007295,161558.23937463216,112084.4549080622,112089.46747546676,722.6113223119511,722.6113223119511,722.6113223119511,722.6113223119511,722.6113223119511,722.6113223119511,0.0,0.0,0.0,112809.93857574784,87561.0
2021-01-14,112141.31265401134,62980.39345129379,177767.6705137141,112136.54290877523,112164.9319308928,16363.434287197584,16363.434287197584,16363.434287197584,16363.434287197584,16363.434287197584,16363.434287197584,0.0,0.0,0.0,128504.74694120893,86618.0
2021-01-15,112195.29805458678,54707.65860477328,158671.2966772322,112188.68792038772,112226.6878834244,-19.261126438543602,-19.261126438543602,-19.261126438543602,-19.261126438543602,-19.261126438543602,-19.261126438543602,0.0,0.0,0.0,112176.03692814823,82860.0
2021-01-16,112249.28345516222,65776.54346930893,170604.35620245175,112236.76276662564,112307.94751176517,-1649.4229586489835,-1649.4229586489835,-1649.4229586489835,-1649.4229586489835,-1649.4229586489835,-1649.4229586489835,0.0,0.0,0.0,110599.86049651324,85879.0
2021-01-17,112303.26885573765,46439.02860861827,155717.9165594133,112264.74794108403,112373.15069236324,-4246.297728801905,-4246.297728801905,-4246.297728801905,-4246.297728801905,-4246.297728801905,-4246.297728801905,0.0,0.0,0.0,108056.97112693575,75460.0
2021-01-18,112357.25425631308,61147.91522701233,159600.18078021388,112265.90833425055,112436.83875542064,-8004.503712539784,-8004.503712539784,-8004.503712539784,-8004.503712539784,-8004.503712539784,-8004.503712539784,0.0,0.0,0.0,104352.7505437733,65007.0
2021-01-19,112411.23965688853,52052.72691625848,176631.5852153614,112255.62817192683,112517.14803495872,-3166.560083065867,-3166.560083065867,-3166.560083065867,-3166.560083065867,-3166.560083065867,-3166.560083065867,0.0,0.0,0.0,109244.67957382266,74986.0
2021-01-20,112465.22505746396,59657.412028340455,181894.0862112315,112281.83438533288,112617.51960358472,722.6113223193744,722.6113223193744,722.6113223193744,722.6113223193744,722.6113223193744,722.6113223193744,0.0,0.0,0.0,113187.83637978333,81893.0
2021-01-21,112519.21045803941,89104.23341270075,184678.01804394,112312.51996238487,112694.74276992498,16363.434287199889,16363.434287199889,16363.434287199889,16363.434287199889,16363.434287199889,16363.434287199889,0.0,0.0,0.0,128882.64474523929,76706.0
2021-01-22,112573.19585861485,51186.053290653166,163336.93309121352,112333.72132899932,112768.83588196363,-19.261126396789496,-19.261126396789496,-19.261126396789496,-19.261126396789496,-19.261126396789496,-19.261126396789496,0.0,0.0,0.0,112553.93473221807,75983.0
2021-01-23,112627.18125919029,65152.08781729121,162452.76472532016,112339.57627747838,112851.36576668544,-1649.422958629269,-1649.422958629269,-1649.422958629269,-1649.422958629269,-1649.422958629269,-1649.422958629269,0.0,0.0,0.0,110977.75830056102,73346.0
2021-01-24,112681.16665976572,62545.93882333033,165743.08051623308,112321.28199015204,112982.3014088432,-4246.29772882687,-4246.29772882687,-4246.29772882687,-4246.29772882687,-4246.29772882687,-4246.29772882687,0.0,0.0,0.0,108434.86893093884,67123.0
2021-01-25,112735.15206034116,49491.44322371457,151866.96617036947,112342.76872401599,113093.8229539331,-8004.503712579898,-8004.503712579898,-8004.503712579898,-8004.503712579898,-8004.503712579898,-8004.503712579898,0.0,0.0,0.0,104730.64834776126,58827.0
2021-01-26,112789.1374609166,61983.27110359017,148977.64717401867,112346.24796116499,113190.86830895263,-3166.5600830562166,-3166.5600830562166,-3166.5600830562166,-3166.5600830562166,-3166.5600830562166,-3166.5600830562166,0.0,0.0,0.0,109622.57737786038,76316.0
2021-01-27,112843.12286149204,58706.8189803388,177882.6393596676,112325.43693314664,113312.74170984754,722.6113222735028,722.6113222735028,722.6113222735028,722.6113222735028,722.6113222735028,722.6113222735028,0.0,0.0,0.0,113565.73418376554,80166.0
2021-01-28,112897.10826206749,78741.53349135221,181320.73467626906,112294.84254318601,113429.0360419303,16363.434287197719,16363.434287197719,16363.434287197719,16363.434287197719,16363.434287197719,16363.434287197719,0.0,0.0,0.0,129260.5425492652,83033.0
2021-01-29,112951.09366264292,64295.777638671985,164630.87090128008,112322.41154553377,113534.04174852799,-19.261126419030123,-19.261126419030123,-19.261126419030123,-19.261126419030123,-19.261126419030123,-19.261126419030123,0.0,0.0,0.0,112931.83253622388,76043.0
2021-01-30,113005.07906321835,58757.15711298993,163658.61271864848,112351.090255523,113640.39243797334,-1649.422958637466,-1649.422958637466,-1649.422958637466,-1649.422958637466,-1649.422958637466,-1649.422958637466,0.0,0.0,0.0,111355.65610458088,74521.0
2021-01-31,113059.0644637938,50190.63192231902,171650.27868691078,112379.76896551222,113732.50024382686,-4246.297728819519,-4246.297728819519,-4246.297728819519,-4246.297728819519,-4246.297728819519,-4246.297728819519,0.0,0.0,0.0,108812.76673497427,67564.0
2021-02-01,113113.04986436923,51314.23585247393,160954.21022625614,112397.60269619325,113803.4655798897,-8004.503712559366,-8004.503712559366,-8004.503712559366,-8004.503712559366,-8004.503712559366,-8004.503712559366,0.0,0.0,0.0,105108.54615180986,66058.0
2021-02-02,113167.03526494466,64451.4906396069,161159.5002767673,112404.59144756608,113887.69420783273,-3166.5600830717285,-3166.5600830717285,-3166.5600830717285,-3166.5600830717285,-3166.5600830717285,-3166.5600830717285,0.0,0.0,0.0,110000.47518187293,69459.0
2021-02-03,113221.0206655201,53183.787381836235,149600.15626769303,112411.58019893893,114014.95957464402,722.6113222809267,722.6113222809267,722.6113222809267,722.6113222809267,722.6113222809267,722.6113222809267,0.0,0.0,0.0,113943.63198780103,77274.0
2021-02-04,113275.00606609555,73955.26060251682,193771.5532752372,112418.56895031178,114155.2447883597,16363.434287200027,16363.434287200027,16363.434287200027,16363.434287200027,16363.434287200027,16363.434287200027,0.0,0.0,0.0,129638.44035329558,72981.0
2021-02-05,113328.99146667098,52811.08594503514,174114.69007607462,112405.09297029898,114298.74634697627,-19.261126405316652,-19.261126405316652,-19.261126405316652,-19.261126405316652,-19.261126405316652,-19.261126405316652,0.0,0.0,0.0,113309.73034026567,68393.0
2021-02-06,113382.97686724641,56758.782169452774,161211.30196998364,112432.54645305744,114454.6733095032,-1649.4229586913334,-1649.4229586913334,-1649.4229586913334,-1649.4229586913334,-1649.4229586913334,-1649.4229586913334,0.0,0.0,0.0,111733.55390855508,70129.0
2021-02-07,113436.96226782184,52887.05790960068,153653.5701319586,112439.53520443027,114599.84639389176,-4246.297728812139,-4246.297728812139,-4246.297728812139,-4246.297728812139,-4246.297728812139,-4246.297728812139,0.0,0.0,0.0,109190.66453900971,66227.0
2021-02-08,113490.94766839729,56675.00000923511,161377.18159951054,112446.52395580313,114752.9239432528,-8004.503712569156,-8004.503712569156,-8004.503712569156,-8004.503712569156,-8004.503712569156,-8004.503712569156,0.0,0.0,0.0,105486.44395582813,59738.0
2021-02-09,113544.93306897272,59588.68862349858,156666.38266348795,112453.51270717595,114905.21301063996,-3166.5600830844,-3166.5600830844,-3166.5600830844,-3166.5600830844,-3166.5600830844,-3166.5600830844,0.0,0.0,0.0,110378.37298588832,68127.0
2021-02-10,113598.91846954817,63879.940634622384,173180.49562597912,112522.17933386676,115015.79225540378,722.6113222982498,722.6113222982498,722.6113222982498,722.6113222982498,722.6113222982498,722.6113222982498,0.0,0.0,0.0,114321.52979184642,70974.0
2021-02-11,113652.90387012361,77682.77563109393,185120.4710763407,112509.69405827977,115147.90344099529,16363.434287197852,16363.434287197852,16363.434287197852,16363.434287197852,16363.434287197852,16363.434287197852,0.0,0.0,0.0,130016.33815732147,65135.0
2021-02-12,113706.88927069906,46111.434668399,177090.97959857274,112548.34239714067,115254.1973595269,-19.261126427555702,-19.261126427555702,-19.261126427555702,-19.261126427555702,-19.261126427555702,-19.261126427555702,0.0,0.0,0.0,113687.6281442715,67055.0
2021-02-13,113760.87467127448,57009.671638954664,173229.15557933904,112590.31175280061,115360.49127805844,-1649.4229586716197,-1649.4229586716197,-1649.4229586716197,-1649.4229586716197,-1649.4229586716197,-1649.4229586716197,0.0,0.0,0.0,112111.45171260285,63167.0
2021-02-14,113814.86007184992,56723.59702291777,163307.64759303868,112622.88637870853,115557.19833677604,-4246.297728804788,-4246.297728804788,-4246.297728804788,-4246.297728804788,-4246.297728804788,-4246.297728804788,0.0,0.0,0.0,109568.56234304514,58830.0
2021-02-15,113868.84547242534,51373.63512327087,167941.53465077854,112581.61003384602,115702.82319036048,-8004.503712548626,-8004.503712548626,-8004.503712548626,-8004.503712548626,-8004.503712548626,-8004.503712548626,0.0,0.0,0.0,105864.34175987671,59489.0
2021-02-16,113922.83087300078,52172.44254002821,168628.84701638954,112576.04434829166,115843.47582886883,-3166.5600830524286,-3166.5600830524286,-3166.5600830524286,-3166.5600830524286,-3166.5600830524286,-3166.5600830524286,0.0,0.0,0.0,110756.27078994835,68876.0
2021-02-17,113976.81627357623,61217.44427836957,163748.87118903056,112596.48158958719,115975.77107614018,722.6113222957727,722.6113222957727,722.6113222957727,722.6113222957727,722.6113222957727,722.6113222957727,0.0,0.0,0.0,114699.42759587201,69542.0
2021-02-18,114030.80167415169,55278.488708900244,186689.21484619367,112616.42453448745,116108.0663234115,16363.43428720203,16363.43428720203,16363.43428720203,16363.43428720203,16363.43428720203,16363.43428720203,0.0,0.0,0.0,130394.23596135373,66862.0
2021-02-19,114084.78707472711,66814.05737605978,156683.23043095562,112616.44808556048,116240.36157068284,-19.261126431820067,-19.261126431820067,-19.261126431820067,-19.261126431820067,-19.261126431820067,-19.261126431820067,0.0,0.0,0.0,114065.52594829528,67370.0
2021-02-20,114138.77247530255,51654.38651483165,157262.54248315337,112616.47163663355,116372.65681795416,-1649.4229586519057,-1649.4229586519057,-1649.4229586519057,-1649.4229586519057,-1649.4229586519057,-1649.4229586519057,0.0,0.0,0.0,112489.34951665065,62807.0
2021-02-21,114192.75787587797,60190.63128038903,153214.82946299794,112617.06426120015,116506.01656985292,-4246.297728829753,-4246.297728829753,-4246.297728829753,-4246.297728829753,-4246.297728829753,-4246.297728829753,0.0,0.0,0.0,109946.46014704822,67497.0
2021-02-22,114246.74327645342,54231.81540198839,183152.6505969074,112624.15983399357,116645.56461280881,-8004.503712558418,-8004.503712558418,-8004.503712558418,-8004.503712558418,-8004.503712558418,-8004.503712558418,0.0,0.0,0.0,106242.239563895,67479.0
2021-02-23,114300.72867702886,50849.88460275684,157331.84197717955,112616.54228985273,116783.40472695477,-3166.560083090261,-3166.560083090261,-3166.560083090261,-3166.560083090261,-3166.560083090261,-3166.560083090261,0.0,0.0,0.0,111134.16859393861,73724.0
2021-02-24,114354.71407760431,66508.28455024313,158245.69459955997,112616.56584092579,116970.90207894624,722.6113223130955,722.6113223130955,722.6113223130955,722.6113223130955,722.6113223130955,722.6113223130955,0.0,0.0,0.0,115077.3253999174,76707.0
2021-02-25,114408.69947817974,55228.709668906195,196058.49304451962,112573.44617465958,117151.79385396936,16363.434287199858,16363.434287199858,16363.434287199858,16363.434287199858,16363.434287199858,16363.434287199858,0.0,0.0,0.0,130772.13376537959,76142.0
2021-02-26,114462.68487875519,65795.91453982845,166000.8994907301,112557.22532137694,117341.74912885133,-19.261126454059116,-19.261126454059116,-19.261126454059116,-19.261126454059116,-19.261126454059116,-19.261126454059116,0.0,0.0,0.0,114443.42375230113,75100.0
2021-02-27,114516.6702793306,68454.58330767228,175759.40267649846,112557.22776191437,117522.11535016797,-1649.4229586601018,-1649.4229586601018,-1649.4229586601018,-1649.4229586601018,-1649.4229586601018,-1649.4229586601018,0.0,0.0,0.0,112867.2473206705,70228.0
2021-02-28,114570.65567990605,51369.82667237021,154714.4302035056,112555.44956157458,117641.92559555134,-4246.297728790086,-4246.297728790086,-4246.297728790086,-4246.297728790086,-4246.297728790086,-4246.297728790086,0.0,0.0,0.0,110324.35795111596,68226.0
2021-03-01,114624.6410804815,44147.20452566849,164794.55562881008,112553.27089739795,117761.73584093474,-8004.5037125522995,-8004.5037125522995,-8004.5037125522995,-8004.5037125522995,-8004.5037125522995,-8004.5037125522995,0.0,0.0,0.0,106620.1373679292,69554.0
2021-03-02,114678.62648105693,54806.23590910147,167056.66975378158,112558.14815320804,117881.5460863181,-3166.5600830582903,-3166.5600830582903,-3166.5600830582903,-3166.5600830582903,-3166.5600830582903,-3166.5600830582903,0.0,0.0,0.0,111512.06639799864,76838.0
2021-03-03,114732.61188163237,72737.42988429792,166450.6655473382,112563.02540901816,118001.3563317015,722.6113223304192,722.6113223304192,722.6113223304192,722.6113223304192,722.6113223304192,722.6113223304192,0.0,0.0,0.0,115455.22320396279,81003.0
2021-03-04,114786.59728220782,85116.03282538628,183292.26666948746,112564.68742613611,118121.1665770849,16363.434287202166,16363.434287202166,16363.434287202166,16363.434287202166,16363.434287202166,16363.434287202166,0.0,0.0,0.0,131150.03156941,81403.0
2021-03-05,114840.58268278324,73073.91785400096,175740.22547556498,112540.04208610817,118240.97682246825,-19.261126394330027,-19.261126394330027,-19.261126394330027,-19.261126394330027,-19.261126394330027,-19.261126394330027,0.0,0.0,0.0,114821.32155638891,81525.0
2021-03-06,114894.56808335868,52365.05358163898,169355.38781477243,112480.11848336326,118418.29585754835,-1649.422958630239,-1649.422958630239,-1649.422958630239,-1649.422958630239,-1649.422958630239,-1649.422958630239,0.0,0.0,0.0,113245.14512472844,77696.0
2021-03-07,114948.55348393413,68548.16342818059,167643.429668581,112420.0447667153,118666.80608599901,-4246.2977288150505,-4246.2977288150505,-4246.2977288150505,-4246.2977288150505,-4246.2977288150505,-4246.2977288150505,0.0,0.0,0.0,110702.25575511908,77659.0
2021-03-08,115002.53888450954,50775.015460909126,151057.81333384235,112359.97105006734,118915.31631444965,-8004.503712562089,-8004.503712562089,-8004.503712562089,-8004.503712562089,-8004.503712562089,-8004.503712562089,0.0,0.0,0.0,106998.03517194746,79726.0
2021-03-09,115056.52428508499,49366.25016827632,164109.07237774212,112302.09024780852,119163.82654290031,-3166.5600830709614,-3166.5600830709614,-3166.5600830709614,-3166.5600830709614,-3166.5600830709614,-3166.5600830709614,0.0,0.0,0.0,111889.96420201403,83444.0
2021-03-10,115110.50968566044,58255.46388077096,180810.2969693646,112294.76549856106,119411.67048522903,722.6113223378417,722.6113223378417,722.6113223378417,722.6113223378417,722.6113223378417,722.6113223378417,0.0,0.0,0.0,115833.12100799828,90328.0
2021-03-11,115164.49508623587,95970.0567906191,194161.7563604754,112255.9678745908,119658.84814143574,16363.434287195512,16363.434287195512,16363.434287195512,16363.434287195512,16363.434287195512,16363.434287195512,0.0,0.0,0.0,131527.92937343137,92186.0
2021-03-12,115218.48048681131,56709.268954283834,176630.18954850233,112198.24793489765,119906.02579764248,-19.261126398592815,-19.261126398592815,-19.261126398592815,-19.261126398592815,-19.261126398592815,-19.261126398592815,0.0,0.0,0.0,115199.21936041272,94191.0
2021-03-13,115272.46588738676,58604.3175216942,172945.63020907037,112140.52799520451,120153.20345384923,-1649.4229586663455,-1649.4229586663455,-1649.4229586663455,-1649.4229586663455,-1649.4229586663455,-1649.4229586663455,0.0,0.0,0.0,113623.04292872042,89045.0
2021-03-14,115326.45128796218,47757.37531463955,172374.8802129234,112082.80805551134,120388.24824863866,-4246.297728840015,-4246.297728840015,-4246.297728840015,-4246.297728840015,-4246.297728840015,-4246.297728840015,0.0,0.0,0.0,111080.15355912216,91125.0
2021-03-15,115380.43668853762,67357.90555671266,158899.82816454393,112025.08811581819,120595.05628936167,-8004.503712541561,-8004.503712541561,-8004.503712541561,-8004.503712541561,-8004.503712541561,-8004.503712541561,0.0,0.0,0.0,107375.93297599607,94157.0
2021-03-16,115434.42208911305,58330.54822569968,168667.8348102693,111963.84281108568,120792.55017082229,-3166.5600830613116,-3166.5600830613116,-3166.5600830613116,-3166.5600830613116,-3166.5600830613116,-3166.5600830613116,0.0,0.0,0.0,112267.86200605174,102468.0
2021-03-17,115488.4074896885,71134.58719916601,179228.0410779057,111899.07214131388,120965.65834262826,722.611322301872,722.611322301872,722.611322301872,722.611322301872,722.611322301872,722.611322301872,0.0,0.0,0.0,116211.01881199038,115927.0
2021-03-18,115542.39289026395,85229.22169437149,178818.45346337333,111834.30147154207,121138.76651443425,16363.43428719782,16363.43428719782,16363.43428719782,16363.43428719782,16363.43428719782,16363.43428719782,0.0,0.0,0.0,131905.82717746176,120648.0
2021-03-19,115596.37829083939,67645.88277050902,182506.40016581528,111769.53080177028,121311.87468624023,-19.26112640285639,-19.26112640285639,-19.26112640285639,-19.26112640285639,-19.26112640285639,-19.26112640285639,0.0,0.0,0.0,115577.11716443654,122055.0
2021-03-20,115650.36369141481,58778.4745074957,169819.88504328608,111704.76013199845,121484.98285804619,-1649.4229586466313,-1649.4229586466313,-1649.4229586466313,-1649.4229586466313,-1649.4229586466313,-1649.4229586466313,0.0,0.0,0.0,114000.94073276818,120123.0
2021-03-21,115704.34909199025,69593.85775649041,176675.1285225908,111639.98946222664,121658.09102985218,-4246.297728832663,-4246.297728832663,-4246.297728832663,-4246.297728832663,-4246.297728832663,-4246.297728832663,0.0,0.0,0.0,111458.05136315759,125556.0
2021-03-22,115758.33449256567,46523.82396320359,172414.54791612833,111575.21879245482,121831.19920165815,-8004.503712565766,-8004.503712565766,-8004.503712565766,-8004.503712565766,-8004.503712565766,-8004.503712565766,0.0,0.0,0.0,107753.8307799999,121014.0
2021-03-23,115812.31989314112,57628.001497356054,157654.4944133792,111510.44812268301,122009.69178977403,-3166.560083051663,-3166.560083051663,-3166.560083051663,-3166.560083051663,-3166.560083051663,-3166.560083051663,0.0,0.0,0.0,112645.75981008945,134609.0
2021-03-24,115866.30529371658,70966.86849385845,182718.5019621672,111445.67745291122,122406.4735350388,722.6113222993941,722.6113222993941,722.6113222993941,722.6113222993941,722.6113222993941,722.6113222993941,0.0,0.0,0.0,116588.91661601597,146884.0
2021-03-25,115920.290694292,75539.75840352214,189479.08733575692,111380.90678313939,122791.19882121842,16363.434287200129,16363.434287200129,16363.434287200129,16363.434287200129,16363.434287200129,16363.434287200129,0.0,0.0,0.0,132283.72498149212,155249.0
2021-03-26,115974.27609486744,63079.57879868109,174416.82274426718,111316.13611336758,123025.72534903375,-19.26112642509623,-19.26112642509623,-19.26112642509623,-19.26112642509623,-19.26112642509623,-19.26112642509623,0.0,0.0,0.0,115955.01496844234,156864.0
2021-03-27,116028.26149544289,82052.14865216114,175259.69869494214,111251.36544359577,123241.07092764397,-1649.4229586548274,-1649.4229586548274,-1649.4229586548274,-1649.4229586548274,-1649.4229586548274,-1649.4229586548274,0.0,0.0,0.0,114378.83853678805,153340.0
2021-03-28,116082.2468960183,59423.53739410202,172997.09113975306,111186.59477382395,123449.8574628166,-4246.297728857602,-4246.297728857602,-4246.297728857602,-4246.297728857602,-4246.297728857602,-4246.297728857602,0.0,0.0,0.0,111835.9491671607,162773.0
2021-03-29,116136.23229659375,66768.43451929862,164919.96208471275,111121.82410405215,123674.78073660933,-8004.5037125452345,-8004.5037125452345,-8004.5037125452345,-8004.5037125452345,-8004.5037125452345,-8004.5037125452345,0.0,0.0,0.0,108131.72858404851,153313.0
2021-03-30,116190.2176971692,66384.76002978282,166662.68236571382,111061.0383622304,123891.13253246786,-3166.560083042013,-3166.560083042013,-3166.560083042013,-3166.560083042013,-3166.560083042013,-3166.560083042013,0.0,0.0,0.0,113023.65761412718,161635.0
2021-03-31,116244.20309774463,66375.28819134452,167331.28127562808,111001.60217934656,124100.94314102089,722.6113223167177,722.6113223167177,722.6113223167177,722.6113223167177,722.6113223167177,722.6113223167177,0.0,0.0,0.0,116966.81442006135,183757.0
2021-04-01,116298.18849832007,85569.72460035326,194626.60568372917,110942.16599646276,124289.96235320532,16363.434287197953,16363.434287197953,16363.434287197953,16363.434287197953,16363.434287197953,16363.434287197953,0.0,0.0,0.0,132661.62278551803,199301.0
2021-04-02,116352.17389889552,58241.01949212073,170663.9779849701,110922.31577548676,124478.98156538972,-19.261126383342123,-19.261126383342123,-19.261126383342123,-19.261126383342123,-19.261126383342123,-19.261126383342123,0.0,0.0,0.0,116332.91277251218,210521.0
2021-04-03,116406.15929947094,67202.76373817609,162149.0950697354,110904.65688178323,124668.00077757411,-1649.4229586630242,-1649.4229586630242,-1649.4229586630242,-1649.4229586630242,-1649.4229586630242,-1649.4229586630242,0.0,0.0,0.0,114756.73634080791,209730.0
2021-04-04,116460.14470004638,68301.85869099418,155890.51561000734,110800.18331926383,124861.44415893072,-4246.297728817933,-4246.297728817933,-4246.297728817933,-4246.297728817933,-4246.297728817933,-4246.297728817933,0.0,0.0,0.0,112213.84697122844,224369.0
2021-04-05,116514.13010062183,53032.176772143095,169880.5035541136,110679.7597239278,125059.31170945954,-8004.503712585348,-8004.503712585348,-8004.503712585348,-8004.503712585348,-8004.503712585348,-8004.503712585348,0.0,0.0,0.0,108509.62638803649,209816.0
2021-04-06,116568.11550119726,53013.14772654191,171049.98784893102,110605.30807435715,125257.17925998833,-3166.560083054684,-3166.560083054684,-3166.560083054684,-3166.560083054684,-3166.560083054684,-3166.560083054684,0.0,0.0,0.0,113401.55541814257,247011.0
2021-04-07,116622.1009017727,61696.22970205687,166839.95611625584,110538.88807610585,125454.57694084926,722.6113223241402,722.6113223241402,722.6113223241402,722.6113223241402,722.6113223241402,722.6113223241402,0.0,0.0,0.0,117344.71222409685,269059.0
2021-04-08,116676.08630234812,82374.3348391047,188135.05291141677,110474.11740633401,125651.50475204225,16363.434287202133,16363.434287202133,16363.434287202133,16363.434287202133,16363.434287202133,16363.434287202133,0.0,0.0,0.0,133039.52058955026,280296.0
2021-04-09,116730.07170292357,56271.6305248783,156932.32630484935,110409.34673656222,125848.43256323528,-19.26112640558196,-19.26112640558196,-19.26112640558196,-19.26112640558196,-19.26112640558196,-19.26112640558196,0.0,0.0,0.0,116710.81057651798,293834.0
2021-04-10,116784.05710349901,42339.46490977075,163373.08270158005,110344.57606679041,126045.36037442832,-1649.4229586712202,-1649.4229586712202,-1649.4229586712202,-1649.4229586712202,-1649.4229586712202,-1649.4229586712202,0.0,0.0,0.0,115134.6341448278,
2021-04-11,116838.04250407446,50396.885196291085,163126.295366856,110279.8053970186,126242.28818562132,-4246.297728842897,-4246.297728842897,-4246.297728842897,-4246.297728842897,-4246.297728842897,-4246.297728842897,0.0,0.0,0.0,112591.74477523156,
2021-04-12,116892.02790464988,51491.860214864355,166045.30286551197,110215.03472724678,126439.21599681434,-8004.503712564817,-8004.503712564817,-8004.503712564817,-8004.503712564817,-8004.503712564817,-8004.503712564817,0.0,0.0,0.0,108887.52419208505,
2021-04-13,116946.01330522532,69546.9402307267,169311.52660185072,110150.26405747497,126636.14380800737,-3166.5600830701956,-3166.5600830701956,-3166.5600830701956,-3166.5600830701956,-3166.5600830701956,-3166.5600830701956,0.0,0.0,0.0,113779.45322215512,
2021-04-14,116999.99870580075,51257.58108493437,165740.90604855667,110085.49338770316,126858.0982306639,722.6113223315627,722.6113223315627,722.6113223315627,722.6113223315627,722.6113223315627,722.6113223315627,0.0,0.0,0.0,117722.61002813232,
2021-04-15,117053.9841063762,82150.47518976673,185146.20224668793,110020.72271793135,127105.07926478403,16363.434287195478,16363.434287195478,16363.434287195478,16363.434287195478,16363.434287195478,16363.434287195478,0.0,0.0,0.0,133417.4183935717,
